Nummer;Behandlingsaktivitet;KLE Hovedgruppe;KLE Gruppe;KLE niveau 3
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 08. Udendørsanlæg;04.08.09. Renovering af udendørsanlæg
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 08. Udendørsanlæg;04.08.10. Nyanlæg af udendørsanlæg
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 08. Udendørsanlæg;04.08.11. Pleje af udendørsanlæg
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 08. Udendørsanlæg;04.08.12. Tekniske installationer i udendørsanlæg
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 08. Udendørsanlæg;04.08.14. Udlån/benyttelse af udendørsanlæg
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 08. Udendørsanlæg;04.08.20. Hærværk på udendørsanlæg
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 10. Kommunale skove;04.10.00. Kommunale skove i almindelighed
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 10. Kommunale skove;04.10.01. Udlån/benyttelse af skove
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 10. Kommunale skove;04.10.02. Fiskeri, jagt og vildt i skove
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 10. Kommunale skove;04.10.03. Pleje/hugst af skove
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 10. Kommunale skove;04.10.10. Nyanlæg og tilplantninger i skove
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 10. Kommunale skove;04.10.20. Hærværk i skove
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.00. Kommunale strande i almindelighed
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.01. Udlån/benyttelse af strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.02. Jagt og vildtpleje
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.03. Nyanlæg af strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.04. Renholdelse/strandrensning/vedligeholdelse af strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.09. Renovering af strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.10. Livredning og redningsposter på strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.16. Beplantning af strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.20. Hærværk på strande
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 11. Kommunale strande;04.11.25. Stormflod
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 12. Vandrerhjem;04.12.00. Vandrerhjem i almindelighed
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.00. Campingpladser og lejrpladser i almindelighed
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.09. Renovering af camping- og lejrpladser
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.10. Nyanlæg af camping- og lejrpladser
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.11. Pleje og vedligeholdelse af camping- og lejrpladser
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.15. Udlejningstilladelse efter campingreglementet
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.18. Benyttelse af campinghytter
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.20. Brandværnsforanstaltninger på campingpladser
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.22. Hygiejniske forhold mv. på campingpladser
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 14. Campingpladser og lejrpladser;04.14.30. Trætophytter
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 16. Plantesygdomme;04.16.00. Plantesygdomme i almindelighed
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 20. Læplantninger;04.20.00. Læplantninger i almindelighed
26;Behandling af personoplysninger i forbindelse med borgernes brug af naturen.;04. Parker, fritids-/idrætsanlæg og landskabspleje mv.;04. 31. Kommunale kirkegårde;04.31.20. Hærværk på kirkegårde
27;Behandling af personoplysninger i forbindelse med TV-overvågning;05. Veje og trafik;05. 23. Tryghedsfremmende foranstaltninger;05.23.04. Tv-overvågning af offentligt område
27;Behandling af personoplysninger i forbindelse med TV-overvågning;05. Veje og trafik;05. 23. Tryghedsfremmende foranstaltninger;05.23.15. Kommunale tryghedsvagter
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 00. Veje og trafik;05.00.00. Veje og trafik i almindelighed
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 00. Veje og trafik;05.00.05. Tilgængelighed, veje og trafik
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.00. Offentlige veje i almindelighed
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.01. Vejnavne/husnumre på offentlige veje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.02. Anlæg af nye kommuneveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.04. Optagelse af private fællesveje som kommuneveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.08. Vejvedligeholdelse og vejrenovering
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.10. Adgangsforhold til offentlige veje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.11. Sikring af vejanlæg
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.12. Belysning, veje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.13. Afvanding og dræning af veje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.15. Vejrabatter og beplantning
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.16. Hegn mod vej
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.22. Nedlæggelse af kommuneveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.25. Jernbaneinfrastruktur
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.30. Almindelige bestemmelser om vejenes administration
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.35. Vejplanlægning
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.40. Trafikstyring
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.45. Statsveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 01. Offentlige veje;05.01.50. Ladepunkter på offentlige vej
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.00. Private fællesveje/stier i almindelighed
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.01. Vejudlæg/anlæg - private fællesveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.02. Istandsættelse og vedligeholdelse - private fællesveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.03. Forandringer, færdselsregulering mv. - private fællesveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.04. Nedlæggelse og omlægning af private fællesveje/stier
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.05. Vejnavne/husnumre på private fællesveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.10. Overkørsler og overgange - private fællesveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.12. Belysning - private fællesveje/stier
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.13. Bygningsfremspring, vejskilte, hegn mod vej mv.
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.15. Særlig brug af vejareal - private fællesveje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.16. Beplantning - private fællesveje/stier
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 02. Private fællesveje/stier;05.02.20. Overtagelse af private veje
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 04. Stier;05.04.00. Stier i almindelighed
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 04. Stier;05.04.05. Stinumre/stifortegnelse
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 04. Stier;05.04.06. Nyanlæg, stier
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 04. Stier;05.04.08. Vedligeholdelse af stier
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 04. Stier;05.04.09. Belægning, stier
28;Behandling af personoplysninger i forbindelse med kommunens administration af og borgernes benyttelse af veje, stier mv.;05. Veje og trafik;05. 04. Stier;05.04.11. Vejvisning på cykel-, ride- og vandreruter
